cc,nullReferences
5,11
5,0
76,55
1,0
2,0
9,7
2,2
7,6
85,43
206,82
2,1
49,35
26,11
67,22
2,1
1,0
21,8
39,20
3,1
6,4
7,2
5,2
8,1
16,6
5,1
15,2
2,1
5,2
6,0
17,9
5,1
2,0
12,3
2,0
1,0
9,1
8,0
1,0
1,0
4,6
112,39
7,3
5,3
17,12
1,0
1,0
109,36
30,4
43,35
65,27
40,40
9,8
1,1
1,0
1,0
15,8
2,0
1,0
65,45
1,0
23,22
28,3
105,61
33,28
3,2
13,4
1,2
2,1
1,0
1,1
6,3
87,31
2,0
34,16
40,30
10,0
68,8
6,4
65,30
1,0
6,0
7,5
80,23
53,19
5,5
1,0
1,0
24,21
3,6
67,15
1,0
78,27
29,19
252,110
8,6
1,0
3,0
78,29
1,1
48,7
83,18
2,0
3,2
6,1
7,6
2,0
8,2
1,0
29,6
9,4
3,1
3,0
8,0
1,0
4,0
1,0
13,7
1,0
2,0
13,5
1,0
5,1
1,0
2,0
2,0
2,0
9,4
2,0
3,0
2,0
1,2
5,1
1,1
1,0
1,0
6,1
1,0
7,0
2,0
4,1
26,4
2,0
4,0
8,3
27,14
3,0
60,29
2,1
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
60,29
5,4
4,2
1,0
2,2
4,0
2,2
6,7
3,3
2,2
1,0
4,2
2,1
4,2
5,1
6,7
6,7
3,3
5,2
5,3
6,7
3,3
1,0
2,2
7,2
12,7
5,5
6,7
6,1
7,7
13,7
4,2
13,8
17,14
1,4
18,15
28,29
3,0
5,5
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
2,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
2,0
1,0
1,0
2,0
35,6
8,3
13,3
30,11
1,0
16,2
34,8
80,26
1,1
298,78
52,20
1,2
1,0
11,3
30,9
1,2
24,8
113,34
2,0
3,1
2,0
8,3
119,33
1,0
1,0
5,0
1,1
21,7
1,0
661,286
2464,825
1,0
4,1
4,1
45,14
2,0
1,0
78,14
2,2
300,87
196,97
107,42
13,6
45,6
71,24
25,21
99,28
13,11
13,4
68,36
5,2
2,0
1,0
7,2
3,2
5,8
25,3
26,31
7,3
41,22
1,1
32,19
10,0
7,3
1,0
17,7
1,0
19,10
16,5
1,0
6,0
1,0
4,1
21,9
1,2
41,3
1,0
1,0
1,1
2,1
1,0
10,3
1,0
34,16
74,29
38,0
1,0
1,0
17,0
1,0
29,3
2,2
2,2
2,2
1,0
1,0
1,1
2,2
14,11
1,0
440,170
4,3
20,13
1,0
1,0
1,0
39,13
10,9
3,1
5,1
3,1
135,41
1,0
15,13
2,0
10,3
41,29
34,4
31,10
2,0
8,5
250,117
1,0
18,5
94,27
3,0
24,14
16,5
125,83
3,1
1,0
332,149
10,2
8,6
8,3
41,3
7,4
3,3
5,1
74,39
188,44
14,1
1,0
1,1
2,1
12,9
6,2
4,3
91,23
2,2
375,144
242,184
1,0
1,1
4,2
11,1
13,7
67,1
1,0
30,4
154,24
8,8
26,10
17,8
55,21
18,7
153,71
7,8
4,0
1,0
10,7
8,8
3,0
1,0
6,0
1,0
1,0
20,12
1,2
18,11
13,7
3,2
1,0
2,0
3,0
27,7
1,0
1,0
4,1
146,59
5,2
2,0
18,5
2,0
1,1
1,0
26,8
27,22
4,1
11,1
1,0
1,3
14,8
26,2
1,0
7,7
146,40
31,12
1,0
15,6
47,12
1,0
4,1
64,27
2,0
108,15
84,9
16,1
13,13
8,0
133,5
1,0
42,17
21,13
62,36
15,7
1,0
21,13
9,6
50,8
4,4
27,10
1,0
4,4
21,13
57,18
18,11
20,10
6,1
7,2
88,22
2,3
1,0
10,2
5,3
20,11
1,0
48,24
4,3
2,0
15,5
10,6
2,0
41,27
2,0
8,4
15,12
67,29
12,2
1,1
5,1
3,1
27,9
1,0
3,2
95,23
9,3
21,9
1,0
12,3
28,6
5,1
5,1
12,3
9,4
5,1
31,11
56,36
9,2
6,2
1,0
24,10
9,0
1,0
61,24
26,16
4,2
6,0
24,3
11,1
1,0
11,2
1,0
8,3
9,2
5,3
4,2
30,22
7,6
8,1
7,3
3,1
19,2
3,2
16,5
48,14
3,1
386,111
74,1
11,5
4,1
1,1
38,11
10,3
13,5
101,51
37,6
8,1
70,36
2,1
101,61
98,42
1,0
6,2
5,2
8,3
27,11
1,0
16,2
6,2
5,2
2,1
1,0
1,0
1,0
2,1
7,0
5,1
2,1
1,0
2,1
1,0
5,1
4,2
1,0
1,0
2,0
2,1
1,2
1,0
1,0
2,1
2,2
1,0
1,1
2,1
1,0
1,0
1,0
1,0
1,0
2,1
1,0
1,0
1,0
2,1
1,0
2,2
2,1
1,0
1,0
1,0
2,0
1,0
2,0
4,0
1,0
1,0
15,8
26,3
1,0
2,0
4,1
1,0
2,0
1,0
1,0
1,2
25,12
1,0
13,11
21,18
7,3
10,1
1,0
2,3
4,5
6,1
4,2
1,0
6,2
1,0
3,2
1,0
4,2
6,1
19,1
6,2
1,0
4,2
6,0
1,0
1,0
1,0
1,0
67,7
7,2
1,0
13,0
1,0
1,0
1,0
1,0
23,8
1,0
18,6
12,4
1,0
1,0
4,3
1,0
4,0
11,2
1,0
4,1
1,0
5,3
1,0
1,0
1,0
2,0
1,1
29,18
1,0
2,0
4,1
1,0
31,10
76,47
1,0
22,12
1,1
6,3
2,3
27,11
1,0
2,1
2,1
1,0
1,0
1,0
7,1
11,2
1,0
3,1
6,1
1,2
3,1
1,2
11,0
24,13
21,3
1,2
1,2
3,0
2,1
5,4
2,1
14,3
1,0
4,2
3,1
2,1
3,5
1,3
9,2
4,1
1,0
22,11
1,0
3,1
21,5
1,0
4,2
1,0
4,1
4,1
1,0
1,2
2,0
3,3
8,7
1,5
46,15
30,7
1,0
13,5
1,0
35,9
14,7
14,7
9,5
4,12
7,0
38,19
18,6
4,2
1,0
18,3
1,0
4,1
6,2
1,0
1,0
10,2
6,1
2,3
1,0
11,2
1,0
1,0
1,2
19,6
6,2
1,3
2,0
4,1
1,0
2,1
1,2
1,2
2,0
1,0
7,0
1,2
1,2
10,3
18,3
1,1
7,3
29,3
1,0
1,0
1,0
1,0
30,6
5,0
6,4
19,11
1,2
15,5
9,2
4,1
2,1
13,3
1,2
2,1
1,3
1,3
1,1
1,0
2,1
2,0
1,0
1,1
1,0
9,2
1,1
2,0
5,1
1,2
3,0
3,0
1,2
1,0
24,18
16,0
7,2
6,5
8,2
2,1
1,0
6,3
7,4
2,0
10,0
7,2
2,0
43,31
2,0
57,5
112,29
21,17
10,5
4,2
1,0
2,1
10,7
1,3
1,0
1,0
1,0
1,0
11,3
1,0
1,2
1,1
1,2
13,2
7,4
3,1
2,2
1,0
1,0
74,28
72,16
1,0
2,1
1,0
2,0
1,0
1,0
5,2
2,1
1,0
1,0
2,0
1,0
2,0
1,0
1,0
1,0
2,0
2,1
3,1
2,1
2,1
2,1
3,1
1,0
1,0
2,0
9,0
3,1
11,5
1,0
1,0
2,0
1,0
6,4
10,4
1,0
1,0
2,1
11,6
3,1
40,14
9,0
15,4
3,1
2,1
1,0
1,0
5,0
4,0
10,0
1,0
1,0
2,1
4,1
17,8
2,0
1,0
1,0
2,0
1,0
2,0
1,0
7,2
3,2
1,0
7,0
3,0
1,0
2,1
3,1
10,6
21,4
2,1
1,1
2,0
4,2
2,1
5,5
10,0
2,0
1,0
1,0
8,3
14,9
3,0
1,0
1,0
10,2
1,0
2,0
1,0
5,2
10,7
7,2
1,0
3,1
4,0
1,0
3,1
2,0
2,2
1,0
13,8
3,0
4,2
2,0
1,0
1,0
6,0
1,0
3,4
1,0
1,0
3,2
3,1
1,0
2,1
1,0
14,11
11,2
3,7
1,0
1,0
1,0
1,0
3,1
4,0
3,1
1,1
10,3
7,1
1,0
1,0
1,0
17,12
2,0
3,0
8,2
1,0
1,0
1,1
6,0
1,0
6,0
1,1
1,0
3,5
1,0
1,0
4,2
1,0
3,2
4,2
1,0
5,3
1,0
1,0
5,2
1,0
29,20
3,2
104,26
10,3
1,0
96,34
85,30
24,4
2,1
7,3
1,1
1,0
2,1
15,0
1,0
17,6
1,1
4,0
11,1
16,6
82,23
14,6
13,4
16,5
5,2
20,2
2,0
15,5
11,1
32,7
2,0
23,7
27,1
2,0
31,2
6,6
1,2
81,49
7,4
8,13
1,0
2,1
4,0
3,1
16,7
1,0
7,1
89,32
1,0
1,0
13,8
47,26
24,18
152,54
16,2
253,150
26,9
27,19
25,17
8,2
25,6
5,2
20,1
10,4
123,42
127,72
14,6
25,17
14,4
44,21
91,32
31,4
100,27
1,0
34,12
26,5
5,0
129,51
10,3
40,19
6,4
35,12
30,4
11,9
3,0
2,2
26,27
16,3
62,50
6,3
30,0
1,0
43,12
2,3
1,0
14,8
2,0
7,3
95,16
24,13
11,0
2,0
10,0
15,2
25,12
15,4
2,0
23,2
30,6
50,3
8,3
10,0
7,2
57,10
5,2
31,4
92,5
5,0
55,3
3,0
6,0
7,3
21,7
1,0
6,1
12,5
2,0
30,1
7,2
7,3
15,1
1,0
2,0
29,6
13,8
7,1
1,0
2,0
7,0
21,1
5,2
14,1
2,0
5,2
4,0
10,1
9,1
58,33
11,2
1,0
4,0
9,0
25,13
23,4
16,4
2,1
11,1
1,0
5,0
19,5
15,0
12,7
12,2
19,0
14,3
23,4
6,0
253,68
7,1
107,15
38,9
34,16
2,1
3,4
6,0
69,34
38,5
13,2
17,0
66,10
5,1
2,1
3,0
5,1
12,1
8,1
11,1
4,0
43,13
6,0
8,0
2,1
5,1
16,7
22,1
3,0
27,5
2,0
1,0
1,0
2,2
7,0
4,1
2,1
2,1
7,0
4,0
12,4
7,1
4,0
6,1
25,0
24,4
1,0
43,13
165,54
85,11
74,33
75,21
62,7
151,16
22,7
30,9
15,1
6,1
1,0
3,0
124,46
3,2
4,2
22,3
60,4
1,0
13,0
8,1
5,2
17,0
14,13
8,3
4,0
4,1
1,0
10,1
5,1
1,0
6,0
6,6
56,10
3,0
2,0
6,6
55,19
100,27
4,1
1,0
92,17
30,5
2,0
5,0
9,7
2,2
24,9
1,1
13,0
1,0
1,0
17,0
1,0
1,0
1,0
6,0
18,4
173,61
1,1
2,0
1,2
2,0
7,1
2,1
2,1
1,0
1,0
2,0
1,0
1,1
1,0
1,0
1,2
1,0
5,2
3,0
21,13
7,2
2,0
13,5
1,0
2,0
4,1
1,1
8,2
5,2
9,1
9,3
1,0
1,1
101,31
6,5
104,28
17,13
1,1
2,1
86,49
1,0
8,2
573,104
7,0
1,1
2,3
47,10
47,18
2,2
1,1
70,30
74,39
30,2
1,0
12,3
9,6
43,3
30,13
6,7
55,0
11,2
41,7
413,52
8,14
29,4
15,0
21,5
9,0
110,32
265,78
1,0
13,8
1,0
26,14
9,4
16,10
1,1
1,0
1,0
30,16
4,1
1,0
4,1
41,27
1,0
5,2
37,13
70,11
14,5
1,0
11,6
38,17
84,42
18,10
1,0
8,3
7,1
1,0
10,3
8,2
5,2
1,0
73,19
5,1
1,0
33,7
9,5
1,1
15,11
76,11
22,6
27,5
32,18
10,8
25,11
14,4
11,10
15,9
5,2
1,0
16,5
76,34
14,1
11,4
62,46
1,1
13,7
23,17
2,3
17,11
49,23
4,2
22,13
620,157
44,21
172,124
82,36
285,105
9,3
3,1
20,10
7,5
3,2
2,0
60,33
1,0
27,5
1,0
1,1
18,7
1,0
4,0
5,2
4,6
2,0
37,10
7,2
1,2
6,2
19,6
6,2
11,0
25,3
1,0
4,0
3,2
3,1
1,0
2,1
7,1
1,17
1,0
1,0
6,0
2,1
1,0
1,1
1,0
16,9
1,0
3,0
1,0
7,7
9,1
1,0
2,2
3,1
14,14
8,7
1,0
5,2
1,2
5,4
4,0
32,12
43,27
1,0
132,73
19,12
11,8
1,0
13,8
63,46
29,7
1,0
1,0
7,6
1,0
1,0
8,5
1,0
1,0
11,8
1,14
4,4
37,12
8,0
6,1
31,0
1,11
1,16
43,12
6,0
1,0
1,0
16,9
4,1
30,18
21,11
1,0
8,5
10,4
1,1
1,0
1,0
1,0
16,13
1,0
19,7
6,4
19,6
4,7
54,45
4,4
1,1
4,11
69,35
5,6
3,4
5,6
1,1
246,112
1,0
8,3
30,33
7,9
9,3
11,8
5,2
29,10
1,0
5,4
11,7
3,0
1,0
1,0
72,10
2,1
12,8
1,0
2,0
6,1
1,2
11,1
22,19
23,11
15,5
5,20
56,42
8,7
9,0
1,0
4,2
25,4
17,10
29,1
3,0
16,2
26,6
5,2
11,3
6,5
10,4
9,5
66,24
4,7
20,4
24,2
21,9
2,3
9,13
37,9
5,2
2,0
8,4
1,0
84,41
9,2
1,1
1,0
27,18
13,3
6,2
6,0
2,0
7,3
7,3
3,1
31,8
1,0
16,4
57,29
346,249
60,21
7,3
30,12
27,13
1,0
16,4
16,4
821,348
2,0
13,11
44,30
1,0
1,1
1,0
17,9
14,7
87,22
15,4
12,3
112,62
2,1
6,11
1,0
37,16
3,1
1,0
23,5
3,0
6,3
4,1
4,1
4,1
1,2
26,10
1,0
13,8
12,2
1,0
1,1
11,6
1,0
12,8
6,0
124,45
20,5
104,43
41,16
24,9
27,34
12,0
30,14
83,36
4,4
6,5
11,6
35,13
5,0
80,22
11,7
5,2
5,2
35,6
2,0
6,2
16,1
3,2
308,167
8,0
27,16
92,75
1,0
13,6
1,0
5,3
11,0
63,32
62,9
77,45
8,3
2,1
1,0
1,0
58,25
12,6
3,4
25,8
54,18
42,4
49,19
6,0
15,7
6,2
6,9
9,5
1,0
2,1
6,3
12,3
20,7
39,16
4,1
2,0
14,12
16,12
3,1
13,5
180,77
18,2
3,3
1,0
20,10
4,0
20,3
60,21
6,1
183,66
48,22
10,0
41,13
28,18
4,2
37,21
318,116
65,21
4,0
2,2
17,1
101,33
33,2
33,16
10,1
6,0
8,1
18,8
13,1
106,45
1,0
24,5
53,19
28,9
4,3
163,23
20,5
3,1
23,4
4,0
1,1
8,3
13,4
128,40
17,2
147,49
1,0
10,4
28,21
14,4
12,1
119,73
62,51
68,13
13,8
1,0
9,5
21,10
2,0
30,21
4,6
85,61
4,0
21,6
34,8
50,31
4,2
1,0
1,0
39,15
10,2
1,0
1,0
4,0
9,2
31,14
10,5
17,8
2,0
1,0
13,4
56,8
2,1
1,5
64,36
2,2
187,161
1,0
1,0
1,2
17,9
7,1
1,0
12,4
17,4
21,7
5,1
12,5
1,0
4,6
1,0
20,10
14,4
1,2
49,14
32,15
1,0
6,3
34,14
16,8
1,0
5,1
2,0
20,10
2,0
10,2
28,12
37,11
11,2
34,18
266,79
34,7
131,30
64,17
32,7
8,3
30,22
2,1
4,3
8,0
6,5
7,5
41,24
14,3
107,48
115,17
5,0
7,0
14,0
1,0
30,0
23,2
6,0
12,4
21,4
62,24
9,5
67,3
2,0
777,187
1,0
39,7
1,0
38,12
22,2
12,1
1,0
6,0
142,2
17,0
11,1
2,0
3,0
2,0
2,1
114,19
24,2
3,1
1,0
5,6
21,0
14,0
9,0
21,0
10,0
14,0
14,0
15,0
15,1
3,0
7,0
1,0
114,25
2,0
6,11
1,0
21,0
19,0
19,0
2,5
1,0
14,0
7,0
19,0
21,0
9,0
7,0
21,0
15,0
1,0
7,0
19,0
19,0
14,0
1,0
9,0
14,0
21,0
76,10
13,0
1,0
14,0
1,0
9,7
3,0
19,0
17,5
15,0
10,2
1,0
123,24
21,0
13,6
8,0
125,25
1,0
8,1
2,0
159,24
52,6
33,9
5,0
3,2
74,11
20,4
3,0
38,10
8,3
18,6
112,34
2,2
6,1
5,0
4,2
21,2
7,2
18,1
23,1
290,138
66,1
1,0
1,0
1,0
18,2
3,2
3,0
24,30
18,1
1,0
1,0
2,1
3,0
18,1
1,0
33,2
85,1
1,0
2,1
1,0
6,0
24,5
1,0
11,1
18,1
12,1
41,0
1,0
1,0
25,2
1,0
2,1
1,0
18,1
2,1
1,0
1,0
1,0
1,0
2,2
34,2
1,0
1,0
1,0
23,1
3,0
18,1
2,1
1,0
35,6
31,0
2,1
1,0
24,2
18,1
25,4
1,0
1,0
2,1
41,0
59,3
45,0
43,0
8,1
43,0
40,0
2,8
27,1
35,4
35,4
35,4
34,0
2,3
15,1
45,2
1,0
1,0
13,2
4,0
6,0
1,0
18,1
18,1
29,5
2,0
2,0
23,1
1,0
1,0
30,2
18,1
1,0
58,2
118,1
1,0
24,1
4,2
11,1
2,0
1,0
3,1
1,0
1,0
1,0
3,2
1,2
22,1
57,1
6,1
1,0
19,1
2,0
1,0
74,1
3,0
1,0
17,2
1,0
2,0
72,3
3,1
1,0
3,0
2,1
19,1
1,0
1,0
25,1
1,0
1,0
1,0
1,0
1,0
3,0
2,1
9,3
6,0
1,0
1,0
2,1
1,0
1,0
1,0
18,1
6,1
19,1
3,0
2,1
18,2
16,1
30,1
14,6
6,1
107,1
35,3
1,0
18,1
16,2
2,1
7,0
1,0
1,0
1,0
1,0
18,1
1,0
21,1
1,0
3,0
21,3
1,0
18,1
66,2
1,0
1,0
2,0
21,1
19,3
2,1
20,3
18,1
23,2
19,2
1,0
12,1
25,2
1,0
1,0
1,0
16,1
18,1
2,2
1,0
2,0
1,0
162,3
29,2
1,0
3,1
3,0
18,1
9,3
2,0
38,17
16,1
18,1
23,1
2,1
118,1
24,1
26,1
1,0
18,1
34,2
18,1
26,9
24,2
2,0
1,0
31,2
3,2
16,1
1,0
29,1
2,0
3,0
1,0
3,0
25,4
1,0
25,4
1,0
20,1
5,0
1,0
18,1
26,4
34,1
13,1
1,0
6,6
2,1
2,1
53,3
1,0
2,0
1,0
3,0
1,0
18,1
19,1
12,1
12,0
1,0
23,2
2,1
2,0
28,1
16,1
2,2
6,0
6,0
1,0
17,2
18,1
24,1
19,1
1,0
4,0
19,1
1,0
57,7
45,8
17,1
1,0
2,1
1,0
18,1
16,1
3,0
20,1
1,0
26,8
8,0
58,27
9,2
1,0
8,0
1,0
4,2
1,0
2,1
13,1
2,0
1,0
6,1
16,0
1,0
1,0
1,0
1,1
1,0
3,1
40,1
34,1
35,1
36,1
21,4
42,1
15,2
34,1
13,2
45,5
13,2
35,1
87,18
34,1
34,1
35,1
42,1
1,0
1,0
1,0
1,0
1,0
1,0
1,0
97,23
42,1
42,1
2,1
14,2
11,2
2,2
25,1
15,2
5,0
15,0
14,0
3,0
5,0
28,6
26,1
5,0
5,0
7,0
9,0
8,1
2,2
11,0
3,0
11,0
11,0
1,0
1,0
7,0
7,1
9,0
5,1
15,0
21,3
29,4
9,0
1,0
1,0
3,1
10,1
1,0
1,0
35,1
34,1
24,5
3,0
3,3
18,5
5,0
6,11
1,0
304,111
4,0
1,2
30,11
1,0
1,0
19,9
5,3
69,26
100,47
21,12
50,23
58,26
3,7
2,1
17,8
2,0
8,2
37,14
2,0
15,5
1,0
2,0
1,0
16,16
61,4
18,1
4,0
16,1
9,5
5,0
27,13
4,0
101,37
23,4
17,7
19,7
1,0
22,4
7,3
44,10
5,6
2,0
12,2
157,33
17,6
35,6
171,61
21,11
8,5
41,19
3,1
7,1
113,53
6,2
1,0
15,2
4,1
5,2
1,0
4,4
6,1
23,8
6,2
1,0
5,0
1,0
3,0
9,10
92,14
27,7
3,1
1,1
7,3
10,13
1,2
1,1
1,0
96,119
2,0
4,2
80,7
14,4
3,0
24,9
1,0
217,77
45,16
1,1
41,2
266,54
447,136
110,36
89,18
102,32
174,42
237,63
241,63
209,54
39,24
23,1
9,2
1,0
45,26
51,31
34,3
3,3
1,0
15,2
1,0
1,0
10,5
12,5
4,2
50,15
4,2
1,0
4,4
19,9
7,5
9,2
11,10
11,9
31,0
22,8
3,0
21,9
6,0
6,0
3,0
1,0
24,15
1,0
15,3
22,4
12,6
132,44
2,0
6,5
9,3
7,8
20,1
6,8
12,6
6,6
7,8
6,6
5,6
6,8
7,8
16,3
4,0
2,1
1,0
5,5
1,0
1,0
2,0
191,50
39,13
16,1
10,6
21,24
4,23
1,0
1,0
2,20
2,0
3,0
1,8
1,0
2,0
1,0
7,12
2,20
8,6
6,0
6,0
1,1
2,0
4,3
7,15
10,3
21,4
19,7
5,4
107,43
11,8
5,1
2,26
44,32
1,1
36,16
4,3
16,38
8,10
9,5
1,0
6,4
6,4
6,0
6,0
9,5
8,0
64,14
20,16
1,0
92,45
1,0
1,0
1,0
1,0
10,0
9,0
3,1
2,0
6,1
7,2
1,5
1,0
14,0
1,0
1,0
1,0
1,0
3,1
2,1
1,1
1,0
1,0
1,0
1,0
9,2
1,0
1,0
1,0
16,4
1,0
5,3
3,1
3,2
2,0
1,0
26,8
3,0
34,0
6,0
3,0
3,3
19,7
1,0
2,3
1,2
1,0
5,2
6,1
5,1
5,2
6,1
3,5
15,7
16,6
1,0
7,1
2,0
2,0
4,1
10,0
2,0
5,5
1,0
2,2
3,1
1,0
10,3
4,1
22,4
26,19
2,0
1,0
2,2
2,2
1,0
4,0
1,0
4,5
65,35
18,13
1,0
2,0
12,2
1,0
2,0
2,0
5,2
100,45
2,0
2,2
5,0
4,0
2,0
9,0
2,2
8,1
3,0
7,0
3,2
4,1
13,10
3,0
3,0
4,0
4,2
9,0
2,0
5,0
5,0
9,3
5,0
4,0
6,2
5,1
3,2
3,0
4,0
5,2
5,1
47,1
1,1
3,2
5,1
4,3
2,2
1,0
2,0
20,5
5,0
4,1
33,2
11,6
1,1
10,4
16,9
5,5
4,1
1,0
4,2
5,0
4,2
12,5
34,0
49,20
9,3
4,2
1,0
4,2
8,0
11,2
4,2
8,1
3,1
14,6
19,2
4,0
4,1
57,27
28,4
307,9
2,0
6,2
1,0
87,20
1,0
1,0
1,4
3,0
3,0
14,31
26,27
2,0
1,0
3,0
3,0
1,0
3,1
2,1
3,2
1,12
23,5
3,18
1,2
1,0
6,3
1,0
1,0
1,4
1,4
1,0
7,1
1,0
4,2
6,13
1,3
5,0
1,0
14,5
1,0
7,0
6,1
1,0
27,13
2,0
1,0
1,0
1,0
1,0
1,0
1,0
2,0
1,0
2,0
1,0
52,26
14,2
23,8
1,0
18,1
15,8
6,0
3,2
4,0
2,3
5,1
41,17
32,14
46,18
11,5
17,0
1,0
1,0
16,3
1,0
7,2
4,3
1,0
6,0
1,0
1,0
20,11
8,4
2,0
2,0
32,6
2,0
26,11
131,35
70,22
70,22
70,22
156,45
74,28
108,23
70,22
107,22
40,13
39,5
66,14
158,41
65,21
111,30
39,12
74,28
46,14
40,13
74,28
167,46
127,37
39,5
65,21
130,39
90,29
74,28
39,5
70,28
74,28
46,14
66,22
70,22
40,13
46,14
40,13
69,21
40,13
40,13
80,15
90,16
40,13
311,58
65,21
98,29
70,22
80,15
74,28
126,41
48,6
69,21
40,13
96,23
75,23
66,22
162,47
70,22
47,16
39,5
2201,650
70,22
40,13
40,5
70,22
39,12
40,13
40,13
65,21
74,28
40,13
40,13
47,16
47,16
100,17
1,0
158,42
70,22
43,12
163,49
31,5
151,33
40,13
123,37
40,13
74,28
39,5
70,22
40,11
214,61
35,18
2,0
2,1
1,4
1,0
34,19
31,47
7,3
3,0
5,3
2,1
1,0
39,9
14,0
14,0
19,9
6,1
2,0
18,7
16,11
39,29
27,7
2,0
33,10
1,0
2,0
3,2
2,0
51,46
9,5
53,11
2,0
10,2
1,1
2,0
7,4
5,3
43,15
61,25
8,4
4,0
4,0
62,8
29,11
3,0
1,0
1,0
44,24
34,16
69,36
1,0
3,0
5,4
7,2
1,0
12,1
18,8
34,3
70,25
44,13
9,0
1,0
4,1
181,63
68,23
1,0
8,9
234,116
20,3
1,0
1,0
11,11
2,0
1,0
1,0
22,13
51,21
153,30
7,0
4,3
1,0
2,1
7,3
5,4
2,1
17,26
1,0
10,0
1,3
294,161
27,11
9,3
13,4
1,0
1,2
1,0
76,18
1,0
1,0
4,5
23,3
9,3
4,0
128,47
11,3
1,0
1,1
2,0
7,3
387,180
1,0
23,5
9,2
16,6
1,0
13,4
5,2
94,64
4,2
4,3
1,0
2,1
3,2
3,0
1,0
1,0
1,1
6,8
12,1
8,3
2,0
1,0
5,5
1,0
26,16
6,3
3,0
13,5
4,4
1,0
35,17
1,2
63,21
9,0
6,0
11,1
6,1
5,0
12,4
2,0
11,9
2,1
11,9
5,3
2,1
51,20
5,3
1,0
1,0
1,0
68,6
2514,674
17,5
3,8
1,1
7,9
8,19
1,0
4,3
7,0
3,0
4,0
1,3
1,0
22,4
7,1
4,0
4,26
18,20
8,3
4,18
3,0
13,6
5,4
4,0
39,21
1,0
8,31
22,9
29,18
6,6
1,0
1,0
6,15
7,9
29,1
10,5
1,0
1,7
1,0
5,3
12,4
13,2
37,35
27,17
85,34
1,0
11,5
1,0
74,46
7,6
10,4
1,0
28,2
48,18
74,37
55,16
8,3
127,75
10,2
7,6
248,135
12,4
19,9
2,1
48,29
35,14
36,5
12,0
6,2
1,0
46,21
46,28
10,0
8,0
5,0
8,1
5,1
144,50
39,22
1,1
39,19
17,4
69,27
1,0
13,4
75,29
1,0
20,11
16,7
51,20
1,0
10,3
6,3
22,13
21,12
1,0
36,13
3,1
6,2
8,3
243,65
3,0
7,1
5,2
3,3
27,7
1,0
148,42
10,5
15,8
15,3
84,29
11,0
18,7
2,0
143,54
3,5
2,2
10,0
51,2
86,38
21,9
39,20
7,2
17,2
2,0
1,0
1,0
118,34
4,4
14,1
1,0
1,0
2,1
3,2
10,3
9,1
5,0
46,10
10,3
9,5
19,3
1,0
10,9
3,2
3,0
16,4
6,2
3,0
12,0
14,0
1,0
16,4
7,3
2,1
1,1
1,0
41,1
16,0
315,299
1,0
24,0
2,12
1,1
6,0
6,0
1,1
16,0
1,0
32,0
35,0
19,13
1,1
98,53
28,3
20,1
38,2
1,0
39,1
28,2
7,0
29,1
12,0
16,2
29,2
11,0
37,3
38,0
19,1
52,7
5,1
16,8
110,71
7,5
6,1
100,20
1,0
38,7
1,0
7,1
36,30
1,0
43,10
16,8
7,2
16,10
49,30
20,0
19,5
14,2
17,0
27,23
4,1
1026,0
1,0
2,2
2,0
4,0
45,1
2,0
3,2
6,2
13,0
26,12
41,0
24,5
4,1
11,2
4,0
7,2
6,0
69,45
2,0
4,2
7,2
4,0
4,0
25,9
15,1
20,15
7,3
12,11
56,8
10,10
3,0
3,0
3,0
3,0
7,0
3,0
1,0
1,0
1,1
3,0
26,11
4,2
2,0
2,0
1,6
2,2
1,2
2,2
2,2
1,0
2,0
4,0
5,1
8,0
1,0
2,0
2,2
8,28
1,0
1,0
3,0
41,21
3,0
6,3
6,0
24,3
8,3
298,139
2,1
24,9
9,6
2,0
10,1
8,1
5,2
7,3
1,0
2,0
36,16
1,0
309,125
16,6
12,0
38,9
4,1
7,1
16,4
7,1
4,1
4,2
1,0
1,0
17,7
15,6
1,0
39,18
10,5
2,1
3,0
7,1
6,0
2,1
16,7
144,82
1,0
1,0
2,1
9,3
5,0
8,1
1,0
22,15
16,7
4,3
4,1
2,4
23,8
4,1
17,8
8,2
4,3
4,1
1,1
1,0
15,3
11,2
67,24
3,2
5,8
13,17
21,11
1,1
2,0
2,3
1,1
1,3
1,0
2,2
1,1
1,4
1,5
10,0
3,1
1,0
1,1
1,1
1,1
1,1
1,0
13,6
1,1
6,9
1,0
1,0
2,0
6,10
5,3
77,30
3,2
1,0
23,16
1,0
6,2
8,0
1,0
11,9
17,2
2,2
32,12
1,0
22,1
3,1
16,10
1,0
1,0
1,0
1,0
1,0
8,3
1,0
22,6
3,0
13,9
1,0
1,0
1,0
1,0
1,0
1,0
2,1
12,9
1,0
3,3
16,10
6,0
19,2
92,23
1,0
44,29
7,5
1,0
5,3
23,9
36,0
14,8
16,12
17,11
10,2
1,0
39,23
12,4
26,9
8,1
1,0
5,3
1,0
65,21
58,32
1,0
15,8
1,0
1,0
1,0
1,0
22,7
3,1
4,4
7,2
2,0
14,2
